commodity,industry,million_usd,moved
532100,532A00,77.0325209132243,True
532400,532A00,2925.514713876478,True
532A00,532A00,21815.623995368755,True
541511,532A00,33.97114080321047,True
541700,532A00,20.982175201982937,True
811300,532A00,47.959257604532425,True
811400,532A00,23.979628802266213,True
812900,532A00,44.961804004249146,True
523900,533000,65.0,False
533000,533000,157014.0,False
541511,533000,36.0,False
541700,533000,88.0,False
2332A0,541100,2.0,False
541100,541100,338765.0,False
541511,541100,359.0,False
541700,541100,79.0,False
5419A0,541100,114.0,False
2332A0,541511,3.0726016865932584,True
423400,541511,26.62921461714157,True
4B0000,541511,114.71046296614831,True
511200,541511,2578.9370156139416,True
517110,541511,3.0726016865932584,True
517A00,541511,2.0484011243955056,True
518200,541511,3030.7787982063655,True
532400,541511,14.33880787076854,True
541511,541511,123946.4488243279,True
541512,541511,3949.6072330123,True
54151A,541511,10299.360853460603,True
541700,541511,4421.473827007699,True
561300,541511,3607.2343800604854,True
611B00,541511,117.78306465274157,True
811200,541511,571.5039137063461,True
2332A0,541512,3.01768738501209,True
423400,541512,66.38912247026599,True
4B0000,541512,466.73564888186996,True
511200,541512,8846.853517060445,True
517110,541512,123.98969570843025,True
518200,541512,4701.430186109236,True
532400,541512,68.40091406027405,True
541511,541512,68034.76799089258,True
541512,541512,165711.23343275563,True
54151A,541512,13542.375088139257,True
541300,541512,68.40091406027405,True
541700,541512,4455.11247607285,True
561300,541512,644.7792045975833,True
611B00,541512,120.70749540048362,True
811200,541512,2696.8066264058048,True
2332A0,54151A,1.0354817706956976,True
423400,54151A,34.17089843295802,True
4B0000,54151A,254.72851559114162,True
511200,54151A,629.5729165829841,True
517110,54151A,103.54817706956976,True
518200,54151A,1498.3737483857358,True
532400,54151A,27.958007808783833,True
541511,54151A,2773.0201819230783,True
541512,54151A,13132.678888398597,True
54151A,54151A,28450.365983804793,True
541700,54151A,856.3434243653419,True
561300,54151A,735.1920571939453,True
611B00,54151A,112.86751300583104,True
811200,54151A,471.1442056665424,True
2332A0,541200,7.0,False
523900,541200,450.0,False
541511,541200,819.0,False
541200,541200,163064.0,False
541610,541200,6582.0,False
541700,541200,148.0,False
2332A0,541300,369.0,False
452000,541300,485.0,False
444000,541300,64.0,False
4B0000,541300,20.0,False
541511,541300,1691.0,False
541300,541300,322368.0,False
541700,541300,2336.0,False
541400,541300,1669.0,False
561700,541300,206.0,False
2332A0,541610,49.10594484326644,True
4B0000,541610,71.15351191575341,True
518200,541610,54776.17822945423,True
541511,541610,4581.750636803738,True
541512,541610,7590.099531901419,True
54151A,541610,525.1329611810534,True
541200,541610,1998.3113064790466,True
541610,541610,178549.60957875111,True
5416A0,541610,1583.4161806604282,True
541700,541610,1018.1967338930348,True
561300,541610,948.0453841169399,True
2332A0,5416A0,11.0,False
4B0000,5416A0,23.0,False
541511,5416A0,387.0,False
541512,5416A0,87.0,False
541300,5416A0,213.0,False
541610,5416A0,192.0,False
5416A0,5416A0,51928.0,False
541700,5416A0,282.0,False
561200,5416A0,200.0,False
2332A0,541700,17.0,False
4B0000,541700,230.0,False
541511,541700,1073.0,False
541300,541700,1070.0,False
5416A0,541700,2589.0,False
541700,541700,250340.0,False
2332A0,541800,21.0,False
4B0000,541800,29.0,False
541511,541800,611.0,False
541700,541800,108.0,False
541800,541800,127776.0,False
5419A0,541800,303.0,False
2332A0,541400,5.9995835682936525,True
323110,541400,6.999514163009261,True
452000,541400,2.9997917841468262,True
444000,541400,1.9998611894312175,True
4B0000,541400,70.99507222480823,True
518200,541400,94.99340649798283,True
541511,541400,102.43841585651786,True
541700,541400,13.999028326018522,True
541400,541400,34932.57532638979,True
2332A0,541920,3.0,False
4B0000,541920,20.0,False
532A00,541920,34.0,False
541511,541920,52.0,False
541700,541920,6.0,False
541920,541920,12369.0,False
811200,541920,6.0,False
2332A0,541940,7.0,False
4B0000,541940,935.0,False
541511,541940,368.0,False
541700,541940,55.0,False
541940,541940,39372.0,False
812900,541940,1752.0,False
2332A0,5419A0,20.0,False
452000,5419A0,22.0,False
4B0000,5419A0,8.0,False
541511,5419A0,276.0,False
541700,5419A0,78.0,False
5419A0,5419A0,87829.0,False
2332A0,550000,75.0,False
541511,550000,11270.0,False
541700,550000,5408.0,False
550000,550000,550361.0,False
2332A0,561300,837.0,False
4B0000,561300,58.0,False
541511,561300,5064.0,False
541200,561300,951.0,False
541610,561300,612.0,False
541700,561300,139.0,False
541800,561300,301.0,False
561300,561300,377431.0,False
561100,561300,44.0,False
561600,561300,373.0,False
624A00,561300,28.0,False
2332A0,561700,149.0,False
444000,561700,172.0,False
448000,561700,49.0,False
4B0000,561700,24.0,False
541511,561700,5.0,False
541300,561700,6715.0,False
541700,561700,1.0,False
561700,561700,186000.0,False
562000,561700,364.0,False
2332A0,561100,4.045296028124722,True
4B0000,561100,53.600172372652565,True
524200,561100,99.10975268905568,True
531ORE,561100,195.18553335701782,True
541511,561100,1141.7848039382027,True
541512,561100,315.5330901937283,True
54151A,561100,3148.2516338880646,True
541200,561100,12287.586685428842,True
541300,561100,275.0801299124811,True
541610,561100,4080.692368370813,True
5416A0,561100,4.045296028124722,True
541700,561100,1078.0713914952382,True
561100,561100,37561.081950052656,True
561200,561100,4637.931896244993,True
2332A0,561200,20.0,False
4B0000,561200,12.0,False
524200,561200,31.0,False
531ORE,561200,49.0,False
541511,561200,25.0,False
54151A,561200,94.0,False
541200,561200,30.0,False
541300,561200,98.0,False
541610,561200,380.0,False
5416A0,561200,109.0,False
541700,561200,1.0,False
561100,561200,2.0,False
561200,561200,28701.0,False
2332A0,561400,19.0,False
323110,561400,750.0,False
4B0000,561400,85.0,False
541511,561400,597.0,False
541700,561400,22.0,False
541800,561400,19.0,False
561400,561400,75770.0,False
561600,561400,112.0,False
561900,561400,2153.0,False
4B0000,561500,746.0,False
541511,561500,480.0,False
541700,561500,9.0,False
561500,561500,57526.0,False
2332D0,561600,4.0,False
4B0000,561600,18.0,False
532400,561600,196.0,False
541511,561600,133.0,False
5416A0,561600,190.0,False
541700,561600,4.0,False
561600,561600,65486.0,False
611B00,561600,23.0,False
2332A0,561900,41.0,False
323110,561900,724.0,False
4B0000,561900,19.0,False
541511,561900,185.0,False
541700,561900,4.0,False
541800,561900,12946.0,False
561400,561900,13483.0,False
561600,561900,66.0,False
561900,561900,27716.0,False
211000,562000,227.0,False
2332D0,562000,1.0,False
444000,562000,75.0,False
48A000,562000,450.0,False
532400,562000,127.0,False
541511,562000,19.0,False
5416A0,562000,137.0,False
541700,562000,5.0,False
562000,562000,111995.0,False
S00401,562000,829.0,False
233262,611100,468.0,False
454000,611100,57.0,False
541511,611100,674.0,False
611100,611100,46282.0,False
721000,611100,377.0,False
722A00,611100,240.0,False
233262,611A00,54.0,False
2334A0,611A00,69.0,False
454000,611A00,232.0,False
4B0000,611A00,97.0,False
5241XX,611A00,108.0,False
531ORE,611A00,63.0,False
541511,611A00,3352.0,False
541200,611A00,30.0,False
541700,611A00,30082.0,False
611A00,611A00,158045.0,False
711200,611A00,1611.0,False
721000,611A00,26387.0,False
722110,611A00,4131.0,False
722A00,611A00,9642.0,False
811100,611A00,5.0,False
812100,611A00,11.0,False
233262,611B00,103.0,False
446000,611B00,16.0,False
4B0000,611B00,210.0,False
541511,611B00,659.0,False
541700,611B00,20.0,False
611B00,611B00,73566.0,False
233210,621100,208.0,False
446000,621100,1739.0,False
448000,621100,54.0,False
532400,621100,7.0,False
532A00,621100,2.0,False
541511,621100,172.0,False
541700,621100,61.0,False
621100,621100,492093.0,False
722211,621100,27.0,False
233210,621200,14.0,False
446000,621200,23.0,False
541511,621200,1.0,False
541700,621200,1.0,False
621200,621200,129400.0,False
621500,621200,288.0,False
233210,621300,11.0,False
446000,621300,5354.0,False
448000,621300,91.0,False
532400,621300,175.0,False
532A00,621300,44.0,False
541511,621300,26.0,False
541700,621300,47.0,False
621300,621300,98036.0,False
722211,621300,13.0,False
233210,621400,169.0,False
446000,621400,404.0,False
448000,621400,99.0,False
532400,621400,10.0,False
541511,621400,229.0,False
541700,621400,37.0,False
621400,621400,162142.0,False
722211,621400,1.0,False
233210,621500,7.0,False
446000,621500,4.0,False
541511,621500,193.0,False
541700,621500,32.0,False
621500,621500,54787.0,False
233210,621600,1.0,False
446000,621600,107.0,False
532400,621600,106.0,False
532A00,621600,18.0,False
541511,621600,51.0,False
541700,621600,7.0,False
621600,621600,89829.0,False
233210,621900,4.0,False
446000,621900,16.0,False
532400,621900,18.0,False
532A00,621900,4.0,False
541511,621900,88.0,False
541700,621900,8.0,False
621900,621900,34614.0,False
233210,622000,1225.858792723019,True
446000,622000,1354.8439348610855,True
532400,622000,105.98779121422513,True
532A00,622000,26.996890214944138,True
541511,622000,2492.712863179842,True
541700,622000,7056.187194328177,True
621600,622000,3508.595843119962,True
622000,622000,826668.9887651318,True
722211,622000,1493.827925226909,True
233210,623A00,35.87276819775453,True
446000,623A00,9.964657832709593,True
531ORE,623A00,126.55115447541182,True
541511,623A00,5.978794699625755,True
541700,623A00,0.9964657832709592,True
621600,623A00,125.55468869214087,True
623A00,623A00,185688.76710836453,True
623B00,623A00,3.985863133083837,True
624400,623A00,7.971726266167674,True
722211,623A00,181.3567725553146,True
233210,623B00,6.0,False
446000,623B00,8.0,False
531ORE,623B00,30.0,False
541511,623B00,23.0,False
541700,623B00,8.0,False
621400,623B00,5.0,False
621600,623B00,4.0,False
623B00,623B00,53821.0,False
624100,623B00,157.0,False
624400,623B00,431.0,False
722211,623B00,243.0,False
233210,624100,44.0,False
446000,624100,11.0,False
541511,624100,73.0,False
541700,624100,11.0,False
621400,624100,258.0,False
623A00,624100,1957.0,False
624100,624100,111915.0,False
624400,624100,1082.0,False
624A00,624100,2451.0,False
233210,624400,3.0,False
541511,624400,2.0,False
541700,624400,1.0,False
624400,624400,52656.0,False
233210,624A00,89.0,False
444000,624A00,7.0,False
446000,624A00,55.0,False
541511,624A00,36.0,False
541700,624A00,3.0,False
624A00,624A00,52854.0,False
2332D0,711100,242.00572357711377,True
4B0000,711100,128.00302734657257,True
531ORE,711100,47.001111603819616,True
532A00,711100,21.00049667404706,True
533000,711100,13.000307464886276,True
541511,711100,11.00026016259608,True
541800,711100,71.28018848694298,True
711100,711100,25900.697153716053,True
711500,711100,136.00321655573336,True
711A00,711100,79.00186844046276,True
722211,711100,281.00664597177257,True
2332D0,711200,59.97136732208821,True
4B0000,711200,194.9069437967867,True
532A00,711200,169.20492923017744,True
533000,711200,952.0454562381503,True
541511,711200,22.48926274578308,True
541700,711200,1.070917273608718,True
541800,711200,5836.499141167513,True
611B00,711200,306.2823402520934,True
711200,711200,37004.137722885054,True
711A00,711200,544.0259749932287,True
713200,711200,2378.5072646849626,True
722211,711200,1262.6114655846786,True
812900,711200,230.24721382587438,True
2332D0,711500,47.37064519874002,True
4B0000,711500,33.37477275365774,True
533000,711500,329.44130524578287,True
541511,711500,4.306422290794547,True
541800,711500,147.49496345971323,True
711500,711500,37454.43987656981,True
711A00,711500,7186.342197763401,True
722211,711500,3.2298167180959103,True
2332D0,711A00,152.44740191822086,True
4B0000,711A00,182.53570492839603,True
531ORE,711A00,507.4893774382878,True
533000,711A00,24.070642408140134,True
541511,711A00,26.076529275485147,True
541700,711A00,1.0029434336725056,True
541800,711A00,2311.2306352284977,True
711100,711A00,18531.385823966884,True
711200,711A00,4484.160091949772,True
711A00,711A00,23407.63233341345,True
722211,711A00,1692.9685160391894,True
2332D0,712000,87.0,False
4B0000,712000,571.0,False
531ORE,712000,417.0,False
532A00,712000,19.0,False
533000,712000,14.0,False
541511,712000,34.0,False
541700,712000,2.0,False
541800,712000,124.0,False
711100,712000,15.0,False
712000,712000,18662.0,False
713900,712000,2.0,False
721000,712000,7.0,False
722211,712000,473.0,False
812900,712000,99.0,False
2332D0,713100,241.07503486803057,True
4B0000,713100,1398.4352645041774,True
531ORE,713100,53.01650144400673,True
532A00,713100,134.041720632017,True
541511,713100,3.0009340440003807,True
541700,713100,1.0003113480001269,True
541800,713100,18.66150515570693,True
713100,713100,15302.521467915552,True
721000,713100,131.04078658801663,True
722211,713100,3612.124277628458,True
812900,713100,264.0821958720335,True
2332D0,713200,75.0,False
4B0000,713200,100.0,False
541511,713200,31.0,False
541700,713200,1.0,False
711100,713200,11.0,False
713200,713200,34477.0,False
722211,713200,708.0,False
2332D0,713900,193.0,False
441000,713900,1.0,False
4B0000,713900,531.0,False
531ORE,713900,6.0,False
532A00,713900,49.0,False
541511,713900,9.0,False
541700,713900,1.0,False
611B00,713900,2714.0,False
624400,713900,588.0,False
711200,713900,1.0,False
713100,713900,625.0,False
713900,713900,76275.0,False
721000,713900,11.0,False
722211,713900,4208.0,False
811400,713900,52.0,False
812900,713900,1792.0,False
2332D0,721000,1577.690782527233,True
441000,721000,2.000876071689579,True
445000,721000,122.05344037306432,True
452000,721000,313.13710521941914,True
447000,721000,32.014017147033265,True
454000,721000,10.004380358447895,True
4B0000,721000,524.2295307826697,True
517110,721000,138.06044894658095,True
531ORE,721000,563.2622678402865,True
532A00,721000,886.3880997584835,True
541511,721000,37.01620732625721,True
541700,721000,2.000876071689579,True
711100,721000,903.395546367845,True
713200,721000,28366.420068343163,True
713900,721000,1004.4397879881686,True
721000,721000,181680.47767046484,True
722211,721000,1.0004380358447895,True
722A00,721000,40337.661605261914,True
812300,721000,107.04686983539249,True
812900,721000,1598.6999812799736,True
2332A0,722110,153.99297944215493,True
445000,722110,109.99498531582495,True
4B0000,722110,819.962617808877,True
541511,722110,0.999954411962045,True
713200,722110,346.9841809508296,True
721000,722110,14.999316179430675,True
722110,722110,341914.23669309303,True
722A00,722110,3738.8295463260865,True
S00401,722110,5.99972647177227,True
2332A0,722211,442.0,False
424400,722211,30.0,False
445000,722211,131.0,False
4B0000,722211,274.0,False
541511,722211,1.0,False
713200,722211,94.0,False
722211,722211,312508.0,False
722A00,722211,3655.0,False
S00401,722211,2.0,False
2332A0,722A00,142.0,False
445000,722A00,74.0,False
4B0000,722A00,160.0,False
713200,722A00,859.0,False
722A00,722A00,99663.0,False
2332A0,811100,29.979254051008503,True
423100,811100,410.7157804988165,True
441000,811100,1379.6928819769885,True
454000,811100,1.9986169367339002,True
532100,811100,5.9958508102017,True
532A00,811100,59.95850810201701,True
541511,811100,0.9993084683669501,True
811100,811100,129019.96476460605,True
811200,811100,2.99792540510085,True
811300,811100,23.9834032408068,True
811400,811100,413.71370590391734,True
2332A0,811200,23.0,False
423400,811200,97.0,False
446000,811200,2.0,False
4B0000,811200,87.0,False
5191A0,811200,710.0,False
532400,811200,56.0,False
532A00,811200,9.0,False
541511,811200,144.0,False
541700,811200,10.0,False
811200,811200,19564.0,False
811300,811200,150.0,False
811400,811200,146.0,False
2332A0,811300,179.0,False
423800,811300,53.0,False
423A00,811300,1.0,False
444000,811300,147.0,False
532400,811300,183.0,False
541511,811300,25.0,False
541700,811300,1.0,False
811200,811300,21.0,False
811300,811300,41743.0,False
2332A0,811400,37.0,False
452000,811400,68.0,False
444000,811400,35.0,False
448000,811400,3.0,False
4B0000,811400,44.0,False
532A00,811400,28.0,False
811400,811400,23737.0,False
446000,812100,1171.0,False
531ORE,812100,59.0,False
611B00,812100,9.0,False
812100,812100,78335.0,False
2332A0,812200,8.0,False
4B0000,812200,2265.0,False
812200,812200,20944.0,False
452000,812300,66.95529276128995,True
4B0000,812300,28.695125469124267,True
531ORE,812300,100.43293914193494,True
811400,812300,1205.1952697032193,True
812300,812300,26771.721372924432,True
2332A0,812900,1.0,False
4B0000,812900,105.0,False
532A00,812900,1.0,False
541511,812900,63.0,False
541700,812900,2.0,False
541920,812900,19.0,False
541940,812900,37.0,False
812900,812900,67153.0,False
2332D0,813100,191.0,False
541511,813100,39.0,False
813100,813100,100202.0,False
2332A0,813A00,3.9882970295142766,True
4B0000,813A00,62.815678214849854,True
531ORE,813A00,883.727431772548,True
541511,813A00,230.32415345444946,True
541800,813A00,92.72790593620692,True
813A00,813A00,58375.41653359243,True
2332A0,813B00,15.281302717711963,True
4B0000,813B00,218.30432453874232,True
531ORE,813B00,448.6153869271155,True
541511,813B00,533.754073497225,True
541800,813B00,962.7220712158537,True
722110,813B00,1489.9270149769163,True
722211,813B00,1510.665925808097,True
813B00,813B00,94541.72990031834,True
814000,814000,18684.0,False
2332A0,S00500,1.0,False
233412,S00500,2.0,False
333316,S00500,2.0,False
339910,S00500,1.0,False
512200,S00500,36.0,False
5191A0,S00500,13.0,False
541511,S00500,1769.0,False
541300,S00500,1171.0,False
541610,S00500,488.0,False
5416A0,S00500,153.0,False
541700,S00500,19508.0,False
5419A0,S00500,226.0,False
611B00,S00500,201.0,False
622000,S00500,1342.0,False
711500,S00500,18.0,False
S00500,S00500,599358.0,False
113000,S00600,98.0,False
221300,S00600,79.0,False
233210,S00600,12.0,False
233262,S00600,5.0,False
2332A0,S00600,85.0,False
233412,S00600,127.0,False
2334A0,S00600,1.0,False
2332D0,S00600,24.0,False
2332C0,S00600,1.0,False
331410,S00600,4.0,False
339910,S00600,93.0,False
323110,S00600,11.0,False
325180,S00600,11.0,False
511130,S00600,293.0,False
525000,S00600,124.0,False
541511,S00600,1959.0,False
541700,S00600,17239.0,False
622000,S00600,2068.0,False
S00600,S00600,379143.0,False
S00102,S00600,508.0,False
S00900,S00600,3468.0,False
531ORE,491000,106.0,False
541511,491000,61.0,False
491000,491000,69564.0,False
221100,S00101,15731.0,False
531ORE,S00101,16.0,False
541511,S00101,125.0,False
452000,S00102,3070.0,False
446000,S00102,58.0,False
4B0000,S00102,3.0,False
512100,S00102,18.0,False
5241XX,S00102,9091.0,False
531ORE,S00102,671.0,False
541511,S00102,376.0,False
722110,S00102,1349.0,False
722A00,S00102,183.0,False
S00102,S00102,725.0,False
111400,GSLGE,5.0,False
233210,GSLGE,207.0,False
233262,GSLGE,5764.0,False
2332A0,GSLGE,270.0,False
2334A0,GSLGE,1096.0,False
339910,GSLGE,63.0,False
339930,GSLGE,157.0,False
339940,GSLGE,545.0,False
339990,GSLGE,169.0,False
31151A,GSLGE,25.0,False
311520,GSLGE,16.0,False
311910,GSLGE,3.0,False
315000,GSLGE,836.0,False
322230,GSLGE,635.0,False
323110,GSLGE,808.0,False
325620,GSLGE,84.0,False
3259A0,GSLGE,21.0,False
5111A0,GSLGE,314.0,False
512100,GSLGE,1.0,False
5191A0,GSLGE,1788.0,False
541511,GSLGE,748.0,False
541300,GSLGE,242.0,False
541700,GSLGE,47086.0,False
561400,GSLGE,189.0,False
611100,GSLGE,6728.0,False
611A00,GSLGE,90719.0,False
611B00,GSLGE,1131.0,False
711200,GSLGE,468.0,False
711A00,GSLGE,2.0,False
713900,GSLGE,2.0,False
721000,GSLGE,9555.0,False
722A00,GSLGE,17833.0,False
812900,GSLGE,1.0,False
GSLGE,GSLGE,832472.0,False
541511,GSLGH,2435.0,False
541700,GSLGH,730.0,False
621400,GSLGH,3600.0,False
621600,GSLGH,14013.0,False
621900,GSLGH,1532.0,False
622000,GSLGH,221928.0,False
GSLGH,GSLGH,68698.0,False
112A00,GSLGO,530.0,False
113000,GSLGO,1343.0,False
114000,GSLGO,309.0,False
115000,GSLGO,1481.0,False
2123A0,GSLGO,723.0,False
221300,GSLGO,1151.0,False
233210,GSLGO,61.0,False
2332A0,GSLGO,21.0,False
233412,GSLGO,102.0,False
2332D0,GSLGO,5322.0,False
2332C0,GSLGO,7148.0,False
321100,GSLGO,200.0,False
339920,GSLGO,202.0,False
311119,GSLGO,102.0,False
311910,GSLGO,1045.0,False
312200,GSLGO,601.0,False
315000,GSLGO,407.0,False
323110,GSLGO,872.0,False
511130,GSLGO,105.0,False
5111A0,GSLGO,103.0,False
5191A0,GSLGO,986.0,False
525000,GSLGO,29014.0,False
541511,GSLGO,1708.0,False
541300,GSLGO,5296.0,False
5416A0,GSLGO,1026.0,False
561700,GSLGO,735.0,False
561400,GSLGO,1545.0,False
561600,GSLGO,2929.0,False
561900,GSLGO,4353.0,False
562000,GSLGO,14384.0,False
624100,GSLGO,431.0,False
624400,GSLGO,3249.0,False
624A00,GSLGO,19.0,False
711A00,GSLGO,463.0,False
712000,GSLGO,2232.0,False
713900,GSLGO,2701.0,False
721000,GSLGO,829.0,False
722110,GSLGO,35.0,False
722211,GSLGO,877.0,False
722A00,GSLGO,23.0,False
812900,GSLGO,1144.0,False
GSLGO,GSLGO,836043.0,False
S00401,GSLGO,4118.0,False
482000,S00201,17.0,False
485000,S00201,16911.0,False
221100,S00202,63412.0,False
221100,S00203,13.0,False
221200,S00203,6147.0,False
221300,S00203,67989.0,False
445000,S00203,5076.0,False
482000,S00203,108.0,False
483000,S00203,395.0,False
48A000,S00203,13600.0,False
52A000,S00203,20.0,False
5241XX,S00203,407.0,False
531HST,S00203,27159.0,False
531ORE,S00203,23396.0,False
711200,S00203,138.0,False
713200,S00203,42299.0,False
812900,S00203,3145.0,False
S00203,S00203,102952.0,False
