ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Service industry machinery,NAICS_2017_Code,333914,,Pump and pumping equipment manufacturing
BEA_NIPA,Service industry machinery,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Service industry machinery,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Ships and boats,NAICS_2017_Code,336611,,Ship building and repairing
BEA_NIPA,Ships and boats,NAICS_2017_Code,336612,,Boat building
BEA_NIPA,Ships and boats,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,"Special industry machinery, not elsewhere classified",NAICS_2017_Code,326290,,Other rubber product manufacturing
BEA_NIPA,"Special industry machinery, not elsewhere classified",NAICS_2017_Code,332200,,Cutlery and handtool manufacturing
BEA_NIPA,"Special industry machinery, not elsewhere classified",NAICS_2017_Code,333242,,Semiconductor machinery manufacturing
BEA_NIPA,"Special industry machinery, not elsewhere classified",NAICS_2017_Code,33329A,,Other industrial machinery manufacturing
BEA_NIPA,"Special industry machinery, not elsewhere classified",NAICS_2017_Code,333318,,Other commercial and service industry machinery manufacturing
BEA_NIPA,"Special industry machinery, not elsewhere classified",NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,"Special industry machinery, not elsewhere classified",NAICS_2017_Code,S00402,,Used and secondhand goods
