ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,33712N,,Other household nonupholstered furniture
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,337215,,"Showcase, partition, shelving, and locker manufacturing"
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,33721A,,Office furniture and custom architectural woodwork and millwork manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,337900,,Other furniture related product manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339112,,Surgical and medical instrument manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339113,,Surgical appliance and supplies manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339114,,Dental equipment and supplies manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339115,,Ophthalmic goods manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339116,,Dental laboratories
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339910,,Jewelry and silverware manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339920,,Sporting and athletic goods manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339930,,"Doll, toy, and game manufacturing"
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339940,,Office supplies (except paper) manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339950,,Sign manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,339990,,All other miscellaneous manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,511110,,Newspaper publishers
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,511120,,Periodical Publishers
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,511130,,Book publishers
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,5111A0,,"Directory, mailing list, and other publishers"
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,511200,,Software publishers
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,512100,,Motion picture and video industries
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,512200,,Sound recording industries
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,S00401,,Scrap
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325110,,Petrochemical manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325120,,Industrial gas manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325130,,Synthetic dye and pigment manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325180,,Other basic inorganic chemical manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325190,,Other basic organic chemical manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325211,,Plastics material and resin manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,3252A0,,Synthetic rubber and artificial and synthetic fibers and filaments manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325310,,Fertilizer manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325320,,Pesticide and other agricultural chemical manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325411,,Medicinal and botanical manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325412,,Pharmaceutical preparation manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325413,,In-vitro diagnostic substance manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325414,,Biological product (except diagnostic) manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325510,,Paint and coating manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325520,,Adhesive manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325610,,Soap and cleaning compound manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325620,,Toilet preparation manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,325910,,Printing ink manufacturing
Census_SAS,Pharmaceutical and chemical products,BEA_2017_Code,3259A0,,All other chemical product and preparation manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,212230,,"Copper, nickel, lead, and zinc mining"
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,2122A0,,"Iron, gold, silver, and other metal ore mining"
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,212310,,Stone mining and quarrying
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,2123A0,,Other nonmetallic mineral mining and quarrying
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327100,,Clay product and refractory manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327200,,Glass and glass product manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327310,,Cement manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327320,,Ready-mix concrete manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327330,,"Concrete pipe, brick, and block manufacturing"
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327390,,Other concrete product manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327400,,Lime and gypsum product manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327910,,Abrasive product manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327991,,Cut stone and stone product manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327992,,Ground or treated mineral and earth manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327993,,Mineral wool manufacturing
Census_SAS,"Stone, nonmetallic minerals, and metallic ores",BEA_2017_Code,327999,,Miscellaneous nonmetallic mineral products
Census_SAS,Used household and office goods,BEA_2017_Code,S00402,,Used and secondhand goods
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,113000,,Forestry and logging
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,313100,,"Fiber, yarn, and thread mills"
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,313200,,Fabric mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,313300,,Textile and fabric finishing and fabric coating mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,314110,,Carpet and rug mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,314120,,Curtain and linen mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,314900,,Other textile product mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,315000,,Apparel manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,316000,,Leather and allied product manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,321100,,Sawmills and wood preservation
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,321200,,"Veneer, plywood, and engineered wood product manufacturing"
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,321910,,Millwork
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,3219A0,,All other wood product manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322110,,Pulp mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322120,,Paper mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322130,,Paperboard mills
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322210,,Paperboard container manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322220,,Paper bag and coated and treated paper manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322230,,Stationery product manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322291,,Sanitary paper product manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,322299,,All other converted paper product manufacturing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,323110,,Printing
Census_SAS,"Wood products, textiles, and leathers",BEA_2017_Code,323120,,Support activities for printing
