ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
Cornerstone_2025,332720,NAICS_2017_Code,332721,
Cornerstone_2025,332720,NAICS_2017_Code,332722,
Cornerstone_2025,332800,NAICS_2017_Code,332811,
Cornerstone_2025,332800,NAICS_2017_Code,332812,
Cornerstone_2025,332800,NAICS_2017_Code,332813,
Cornerstone_2025,33291A,NAICS_2017_Code,332911,
Cornerstone_2025,33291A,NAICS_2017_Code,332912,
Cornerstone_2025,332913,NAICS_2017_Code,332913,
Cornerstone_2025,33291A,NAICS_2017_Code,332919,
Cornerstone_2025,332991,NAICS_2017_Code,332991,
Cornerstone_2025,33299A,NAICS_2017_Code,332992,
Cornerstone_2025,33299A,NAICS_2017_Code,332993,
Cornerstone_2025,33299A,NAICS_2017_Code,332994,
Cornerstone_2025,332996,NAICS_2017_Code,332996,
Cornerstone_2025,332999,NAICS_2017_Code,332999,
Cornerstone_2025,333111,NAICS_2017_Code,333111,
Cornerstone_2025,333112,NAICS_2017_Code,333112,
Cornerstone_2025,333120,NAICS_2017_Code,333120,
Cornerstone_2025,333130,NAICS_2017_Code,333131,
Cornerstone_2025,333130,NAICS_2017_Code,333132,
Cornerstone_2025,33329A,NAICS_2017_Code,333241,
Cornerstone_2025,333242,NAICS_2017_Code,333242,
Cornerstone_2025,33329A,NAICS_2017_Code,333243,
Cornerstone_2025,33329A,NAICS_2017_Code,333244,
Cornerstone_2025,33329A,NAICS_2017_Code,333249,
Cornerstone_2025,333314,NAICS_2017_Code,333314,
Cornerstone_2025,333316,NAICS_2017_Code,333316,
Cornerstone_2025,333318,NAICS_2017_Code,333318,
Cornerstone_2025,333413,NAICS_2017_Code,333413,
Cornerstone_2025,333414,NAICS_2017_Code,333414,
Cornerstone_2025,333415,NAICS_2017_Code,333415,
Cornerstone_2025,333511,NAICS_2017_Code,333511,
Cornerstone_2025,333514,NAICS_2017_Code,333514,
Cornerstone_2025,33351B,NAICS_2017_Code,333515,
Cornerstone_2025,333517,NAICS_2017_Code,333517,
Cornerstone_2025,33351B,NAICS_2017_Code,333519,
Cornerstone_2025,333611,NAICS_2017_Code,333611,
Cornerstone_2025,333612,NAICS_2017_Code,333612,
Cornerstone_2025,333613,NAICS_2017_Code,333613,
Cornerstone_2025,333618,NAICS_2017_Code,333618,
Cornerstone_2025,333912,NAICS_2017_Code,333912,
Cornerstone_2025,333914,NAICS_2017_Code,333914,
Cornerstone_2025,333920,NAICS_2017_Code,333921,
Cornerstone_2025,333920,NAICS_2017_Code,333922,
Cornerstone_2025,333920,NAICS_2017_Code,333923,
Cornerstone_2025,333920,NAICS_2017_Code,333924,
Cornerstone_2025,333991,NAICS_2017_Code,333991,
Cornerstone_2025,33399A,NAICS_2017_Code,333992,
Cornerstone_2025,333993,NAICS_2017_Code,333993,
Cornerstone_2025,333994,NAICS_2017_Code,333994,
Cornerstone_2025,33399B,NAICS_2017_Code,333995,
Cornerstone_2025,33399B,NAICS_2017_Code,333996,
Cornerstone_2025,33399A,NAICS_2017_Code,333997,
Cornerstone_2025,33399A,NAICS_2017_Code,333999,
Cornerstone_2025,334111,NAICS_2017_Code,334111,
Cornerstone_2025,334112,NAICS_2017_Code,334112,
Cornerstone_2025,334118,NAICS_2017_Code,334118,
Cornerstone_2025,334210,NAICS_2017_Code,334210,
Cornerstone_2025,334220,NAICS_2017_Code,334220,
Cornerstone_2025,334290,NAICS_2017_Code,334290,
Cornerstone_2025,334300,NAICS_2017_Code,334310,
Cornerstone_2025,33441A,NAICS_2017_Code,334412,
Cornerstone_2025,334413,NAICS_2017_Code,334413,
Cornerstone_2025,33441A,NAICS_2017_Code,334416,
Cornerstone_2025,33441A,NAICS_2017_Code,334417,
Cornerstone_2025,334418,NAICS_2017_Code,334418,
Cornerstone_2025,33441A,NAICS_2017_Code,334419,
Cornerstone_2025,334510,NAICS_2017_Code,334510,
Cornerstone_2025,334511,NAICS_2017_Code,334511,
Cornerstone_2025,334512,NAICS_2017_Code,334512,
Cornerstone_2025,334513,NAICS_2017_Code,334513,
Cornerstone_2025,334514,NAICS_2017_Code,334514,
Cornerstone_2025,334515,NAICS_2017_Code,334515,
Cornerstone_2025,334516,NAICS_2017_Code,334516,
Cornerstone_2025,334517,NAICS_2017_Code,334517,
Cornerstone_2025,33451A,NAICS_2017_Code,334519,
Cornerstone_2025,334610,NAICS_2017_Code,334613,
Cornerstone_2025,334610,NAICS_2017_Code,334614,
Cornerstone_2025,335110,NAICS_2017_Code,335110,
Cornerstone_2025,335120,NAICS_2017_Code,335121,
Cornerstone_2025,335120,NAICS_2017_Code,335122,
Cornerstone_2025,335120,NAICS_2017_Code,335129,
Cornerstone_2025,335210,NAICS_2017_Code,335210,
Cornerstone_2025,335220,NAICS_2017_Code,335220,
Cornerstone_2025,335311,NAICS_2017_Code,335311,
Cornerstone_2025,335312,NAICS_2017_Code,335312,
Cornerstone_2025,335313,NAICS_2017_Code,335313,
Cornerstone_2025,335314,NAICS_2017_Code,335314,
Cornerstone_2025,335911,NAICS_2017_Code,335911,
Cornerstone_2025,335912,NAICS_2017_Code,335912,
Cornerstone_2025,335920,NAICS_2017_Code,335921,
Cornerstone_2025,335920,NAICS_2017_Code,335929,
Cornerstone_2025,335930,NAICS_2017_Code,335931,
Cornerstone_2025,335930,NAICS_2017_Code,335932,
Cornerstone_2025,335991,NAICS_2017_Code,335991,
Cornerstone_2025,335999,NAICS_2017_Code,335999,
Cornerstone_2025,336111,NAICS_2017_Code,336111,
Cornerstone_2025,336112,NAICS_2017_Code,336112,
Cornerstone_2025,336120,NAICS_2017_Code,336120,
Cornerstone_2025,336211,NAICS_2017_Code,336211,
Cornerstone_2025,336212,NAICS_2017_Code,336212,
Cornerstone_2025,336213,NAICS_2017_Code,336213,
Cornerstone_2025,336214,NAICS_2017_Code,336214,
Cornerstone_2025,336310,NAICS_2017_Code,336310,
Cornerstone_2025,336320,NAICS_2017_Code,336320,
Cornerstone_2025,3363A0,NAICS_2017_Code,336330,
Cornerstone_2025,3363A0,NAICS_2017_Code,336340,
Cornerstone_2025,336350,NAICS_2017_Code,336350,
Cornerstone_2025,336360,NAICS_2017_Code,336360,
Cornerstone_2025,336370,NAICS_2017_Code,336370,
Cornerstone_2025,336390,NAICS_2017_Code,336390,
Cornerstone_2025,336411,NAICS_2017_Code,336411,
Cornerstone_2025,336412,NAICS_2017_Code,336412,
Cornerstone_2025,336413,NAICS_2017_Code,336413,
Cornerstone_2025,336414,NAICS_2017_Code,336414,
Cornerstone_2025,33641A,NAICS_2017_Code,336415,
Cornerstone_2025,33641A,NAICS_2017_Code,336419,
Cornerstone_2025,336500,NAICS_2017_Code,336510,
Cornerstone_2025,336611,NAICS_2017_Code,336611,
Cornerstone_2025,336612,NAICS_2017_Code,336612,
Cornerstone_2025,336991,NAICS_2017_Code,336991,
Cornerstone_2025,336992,NAICS_2017_Code,336992,
Cornerstone_2025,336999,NAICS_2017_Code,336999,
Cornerstone_2025,337110,NAICS_2017_Code,337110,
Cornerstone_2025,337121,NAICS_2017_Code,337121,
Cornerstone_2025,337122,NAICS_2017_Code,337122,
Cornerstone_2025,33712N,NAICS_2017_Code,337124,
Cornerstone_2025,33712N,NAICS_2017_Code,337125,
Cornerstone_2025,337127,NAICS_2017_Code,337127,
Cornerstone_2025,33721A,NAICS_2017_Code,337211,
Cornerstone_2025,33721A,NAICS_2017_Code,337212,
Cornerstone_2025,33721A,NAICS_2017_Code,337214,
Cornerstone_2025,337215,NAICS_2017_Code,337215,
Cornerstone_2025,337900,NAICS_2017_Code,337910,
Cornerstone_2025,337900,NAICS_2017_Code,337920,
Cornerstone_2025,339112,NAICS_2017_Code,339112,
Cornerstone_2025,339113,NAICS_2017_Code,339113,
Cornerstone_2025,339114,NAICS_2017_Code,339114,
Cornerstone_2025,339115,NAICS_2017_Code,339115,
Cornerstone_2025,339116,NAICS_2017_Code,339116,
Cornerstone_2025,339910,NAICS_2017_Code,339910,
Cornerstone_2025,339920,NAICS_2017_Code,339920,
Cornerstone_2025,339930,NAICS_2017_Code,339930,
Cornerstone_2025,339940,NAICS_2017_Code,339940,
Cornerstone_2025,339950,NAICS_2017_Code,339950,
Cornerstone_2025,339990,NAICS_2017_Code,339991,
Cornerstone_2025,339990,NAICS_2017_Code,339992,
Cornerstone_2025,339990,NAICS_2017_Code,339993,
Cornerstone_2025,339990,NAICS_2017_Code,339994,
Cornerstone_2025,339990,NAICS_2017_Code,339995,
Cornerstone_2025,339990,NAICS_2017_Code,339999,
Cornerstone_2025,423100,NAICS_2017_Code,423110,
Cornerstone_2025,423100,NAICS_2017_Code,423120,
Cornerstone_2025,423100,NAICS_2017_Code,423130,
Cornerstone_2025,423100,NAICS_2017_Code,423140,
Cornerstone_2025,423A00,NAICS_2017_Code,423210,
Cornerstone_2025,423A00,NAICS_2017_Code,423220,
Cornerstone_2025,423A00,NAICS_2017_Code,423310,
Cornerstone_2025,423A00,NAICS_2017_Code,423320,
Cornerstone_2025,423A00,NAICS_2017_Code,423330,
Cornerstone_2025,423A00,NAICS_2017_Code,423390,
Cornerstone_2025,423400,NAICS_2017_Code,423410,
Cornerstone_2025,423400,NAICS_2017_Code,423420,
Cornerstone_2025,423400,NAICS_2017_Code,423430,
Cornerstone_2025,423400,NAICS_2017_Code,423440,
Cornerstone_2025,423400,NAICS_2017_Code,423450,
Cornerstone_2025,423400,NAICS_2017_Code,423460,
Cornerstone_2025,423400,NAICS_2017_Code,423490,
