ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,339990,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,S00401,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322110,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322120,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322130,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322210,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322220,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322230,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322291,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Paper and paper products wholesalers,BEA_2017_Code,322299,,Paper and paper products; NAICS 4241; C4221
BEA_NIPA,Drugs and druggists' sundries wholesalers,BEA_2017_Code,325411,,Drugs and druggists' sundries; NAICS 4242; C4222
BEA_NIPA,Drugs and druggists' sundries wholesalers,BEA_2017_Code,325412,,Drugs and druggists' sundries; NAICS 4242; C4222
BEA_NIPA,Drugs and druggists' sundries wholesalers,BEA_2017_Code,325413,,Drugs and druggists' sundries; NAICS 4242; C4222
BEA_NIPA,Drugs and druggists' sundries wholesalers,BEA_2017_Code,325414,,Drugs and druggists' sundries; NAICS 4242; C4222
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,313100,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,313200,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,313300,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,314110,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,314120,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,314900,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,315000,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,"Apparel, piece goods, and notions wholesalers",BEA_2017_Code,316000,,"Apparel, piece goods and notions; NAICS 4243; C4223"
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311111,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311119,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311210,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311221,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311224,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311225,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311230,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311300,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311410,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311420,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311513,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311514,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,31151A,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311520,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311615,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,31161A,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311700,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311810,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,3118A0,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311910,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311920,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311930,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311940,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Grocery and related products wholesalers,BEA_2017_Code,311990,,Grocery and related products; NAICS 4244; C4224
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,1111A0,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,1111B0,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,111200,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,111300,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,111400,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,111900,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,112120,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,1121A0,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,112300,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,112A00,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,113000,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Farm product raw material wholesalers,BEA_2017_Code,114000,,Farm product raw materials; NAICS 4245; C4225
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325110,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325120,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325130,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325180,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325190,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325211,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,3252A0,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325310,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325320,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325510,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325520,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325610,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325620,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,325910,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Chemical and allied products wholesalers,BEA_2017_Code,3259A0,,Chemical and allied products; NAICS 4246; C4226
BEA_NIPA,Petroleum and petroleum products wholesalers,BEA_2017_Code,324110,,Petroleum and petroleum products; NAICS 4247; C4227
BEA_NIPA,Petroleum and petroleum products wholesalers,BEA_2017_Code,324121,,Petroleum and petroleum products; NAICS 4247; C4227
BEA_NIPA,Petroleum and petroleum products wholesalers,BEA_2017_Code,324122,,Petroleum and petroleum products; NAICS 4247; C4227
